top	sub
astro-ph/0501652	astro-ph/0610092
astro-ph/9708102	astro-ph/0610092
astro-ph/0408081	astro-ph/0610092
astro-ph/0504582	astro-ph/0610092
astro-ph/9906066	astro-ph/0610092
astro-ph/0410031	astro-ph/0610092
astro-ph/0508159	astro-ph/0610092
astro-ph/0604154	astro-ph/0610092
astro-ph/0604038	astro-ph/0610092
astro-ph/0503230	astro-ph/0610092
astro-ph/0510359	astro-ph/0610092
astro-ph/0610026	astro-ph/0610092
astro-ph/0604460	astro-ph/0610092
astro-ph/0511040	astro-ph/0610092
astro-ph/0311364	astro-ph/0610092
astro-ph/0603114	astro-ph/0610092
astro-ph/9904398	astro-ph/0610092
astro-ph/0310723	astro-ph/0610092
astro-ph/0510356	astro-ph/0610092
astro-ph/0506396	astro-ph/0610092
astro-ph/0407432	astro-ph/0610092
astro-ph/0006436	astro-ph/0610092
astro-ph/0608631	astro-ph/0610092
astro-ph/0511634	astro-ph/0610092
astro-ph/9702100	astro-ph/0610092
astro-ph/0611238	astro-ph/0610092
astro-ph/0606287	astro-ph/0610092
astro-ph/0402512	astro-ph/0610092
astro-ph/0004075	astro-ph/0610092
astro-ph/0507067	astro-ph/0610092
astro-ph/0511473	astro-ph/0610092
astro-ph/0403292	astro-ph/0610092
astro-ph/0310725	astro-ph/0610092
astro-ph/0407107	astro-ph/0610092
astro-ph/9807103	astro-ph/0610092
astro-ph/0603824	astro-ph/0610092
astro-ph/0410680	astro-ph/0610092
astro-ph/0605313	astro-ph/0610092
astro-ph/0406672	astro-ph/0610092
astro-ph/0204504	astro-ph/0610092
astro-ph/0602053	astro-ph/0610092
astro-ph/0212375	astro-ph/0610092
astro-ph/0404062	astro-ph/0610092
astro-ph/0512023	astro-ph/0610092
astro-ph/0005265	astro-ph/0610092
astro-ph/0011147	astro-ph/0610092
astro-ph/0012510	astro-ph/0610092
astro-ph/0404224	astro-ph/0610092
astro-ph/0401556	astro-ph/0610092
astro-ph/0301632	astro-ph/0610092
astro-ph/0603449	astro-ph/0610092
astro-ph/0208512	astro-ph/0610092
astro-ph/0508542	astro-ph/0610092
astro-ph/0410654	astro-ph/0610092
astro-ph/0511625	astro-ph/0610092
astro-ph/0202346	astro-ph/0610092
astro-ph/0410115	astro-ph/0610092
astro-ph/0207347	astro-ph/0610092
astro-ph/0604051	astro-ph/0610092
astro-ph/0510364	astro-ph/0610092
astro-ph/9911177	astro-ph/0610092
astro-ph/0511562	astro-ph/0610092
astro-ph/0501171	astro-ph/0610092
astro-ph/0503578	astro-ph/0610092
astro-ph/9908023	astro-ph/0610092
astro-ph/0403687	astro-ph/0610092
astro-ph/0312192	astro-ph/0610092
astro-ph/0608031	astro-ph/0610092
astro-ph/0211522	astro-ph/0610092
astro-ph/0206256	astro-ph/0610092
astro-ph/0609040	astro-ph/0610092
astro-ph/0603052	astro-ph/0610092
astro-ph/0501104	astro-ph/0610092
astro-ph/0604090	astro-ph/0610092
astro-ph/0608632	astro-ph/0610092
astro-ph/0605450	astro-ph/0610092
astro-ph/0601389	astro-ph/0610092
astro-ph/0204295	astro-ph/0610092
astro-ph/0504518	astro-ph/0610092
astro-ph/0609257	astro-ph/0610195
astro-ph/0602132	astro-ph/0610195
astro-ph/0607227	astro-ph/0610330
astro-ph/0210603	astro-ph/0610296
astro-ph/0306498	astro-ph/0610296
astro-ph/0505033	astro-ph/0610296
astro-ph/0306620	astro-ph/0610296
astro-ph/0611075	astro-ph/0610296
astro-ph/0510441	astro-ph/0610296
astro-ph/9401011	astro-ph/0610296
astro-ph/0603449	astro-ph/0610296
astro-ph/0511041	astro-ph/0610296
astro-ph/0608186	astro-ph/0610296
astro-ph/0603799	astro-ph/0610296
astro-ph/0405356	astro-ph/0610296
astro-ph/0506056	astro-ph/0610296
astro-ph/0611750	astro-ph/0610296
astro-ph/0306122	astro-ph/0610296
astro-ph/0504045	astro-ph/0610296
astro-ph/0411394	astro-ph/0610296
astro-ph/0503692	astro-ph/0610296
astro-ph/0403310	astro-ph/0610796
astro-ph/0608386	astro-ph/0610796
astro-ph/0609578	astro-ph/0610796
astro-ph/0609262	astro-ph/0610796
astro-ph/0507608	astro-ph/0610001
astro-ph/0604387	astro-ph/0610001
astro-ph/0108422	astro-ph/0610001
astro-ph/0603449	astro-ph/0610001
astro-ph/0311562	astro-ph/0610001
astro-ph/0006429	astro-ph/0610001
astro-ph/0508573	astro-ph/0610001
astro-ph/0411220	astro-ph/0610001
astro-ph/0506056	astro-ph/0610001
astro-ph/0407300	astro-ph/0610001
astro-ph/0504045	astro-ph/0610001
astro-ph/0203076	astro-ph/0610001
astro-ph/0607627	astro-ph/0610001
astro-ph/0412439	astro-ph/0610001
astro-ph/0511736	astro-ph/0610001
astro-ph/0606116	astro-ph/0610572
astro-ph/0603449	astro-ph/0610572
astro-ph/0607306	astro-ph/0610572
astro-ph/0506393	astro-ph/0610045
astro-ph/0607629	astro-ph/0610045
astro-ph/0506044	astro-ph/0610045
astro-ph/0512465	astro-ph/0610045
astro-ph/0609584	astro-ph/0610045
astro-ph/0609823	astro-ph/0610045
astro-ph/0604399	astro-ph/0610934
astro-ph/0512175	astro-ph/0610934
astro-ph/0601301	astro-ph/0610934
astro-ph/0508159	astro-ph/0610934
astro-ph/0609369	astro-ph/0610589
astro-ph/0609335	astro-ph/0610589
astro-ph/0607571	astro-ph/0610589
astro-ph/0603291	astro-ph/0610589
astro-ph/0609688	astro-ph/0610589
astro-ph/0610689	astro-ph/0610886
astro-ph/0609109	astro-ph/0610886
astro-ph/0306483	astro-ph/0610733
astro-ph/0603449	astro-ph/0610733
astro-ph/0409424	astro-ph/0610733
astro-ph/0608562	astro-ph/0610733
astro-ph/0610245	astro-ph/0610733
astro-ph/9911035	astro-ph/0610393
astro-ph/0609241	astro-ph/0610393
astro-ph/0606565	astro-ph/0610867
astro-ph/0604113	astro-ph/0610867
astro-ph/0604510	astro-ph/0610867
astro-ph/0608033	astro-ph/0610867
astro-ph/0511699	astro-ph/0610867
astro-ph/0605200	astro-ph/0610867
astro-ph/0606744	astro-ph/0610867
astro-ph/0605387	astro-ph/0610867
astro-ph/0607148	astro-ph/0610867
astro-ph/0607110	astro-ph/0610867
astro-ph/0610157	astro-ph/0610867
astro-ph/0610177	astro-ph/0610867
astro-ph/0610956	astro-ph/0610867
astro-ph/0412399	astro-ph/0610253
astro-ph/0506677	astro-ph/0610253
astro-ph/0601612	astro-ph/0610661
astro-ph/0308031	astro-ph/0610661
astro-ph/0207347	astro-ph/0610661
astro-ph/0611867	astro-ph/0610661
astro-ph/0610734	astro-ph/0610661
astro-ph/0104489	astro-ph/0610661
astro-ph/0701662	astro-ph/0610661
astro-ph/0302207	astro-ph/0610661
astro-ph/0308111	astro-ph/0610661
astro-ph/0307338	astro-ph/0610661
astro-ph/0306438	astro-ph/0610661
astro-ph/9812133	astro-ph/0610661
astro-ph/0104460	astro-ph/0610661
astro-ph/0610483	astro-ph/0610661
astro-ph/0307354	astro-ph/0610661
astro-ph/0306630	astro-ph/0610661
astro-ph/0604431	astro-ph/0610661
astro-ph/0610854	astro-ph/0610661
astro-ph/0603451	astro-ph/0610597
astro-ph/0611761	astro-ph/0610597
astro-ph/0603450	astro-ph/0610597
astro-ph/0608636	astro-ph/0610597
astro-ph/0603449	astro-ph/0610597
astro-ph/0609463	astro-ph/0610597
astro-ph/0603036	astro-ph/0610199
astro-ph/0608602	astro-ph/0610125
astro-ph/0603449	astro-ph/0610125
astro-ph/0601672	astro-ph/0610125
astro-ph/0603580	astro-ph/0610690
astro-ph/0512465	astro-ph/0610724
astro-ph/0603449	astro-ph/0610724
astro-ph/0605045	astro-ph/0610724
astro-ph/0512263	astro-ph/0610054
astro-ph/0604040	astro-ph/0610054
astro-ph/0606505	astro-ph/0610054
astro-ph/0607234	astro-ph/0610054
astro-ph/0604177	astro-ph/0610054
astro-ph/0607628	astro-ph/0610054
astro-ph/0608032	astro-ph/0610054
astro-ph/0209395	astro-ph/0610026
astro-ph/0603109	astro-ph/0610026
astro-ph/0505329	astro-ph/0610026
astro-ph/0503075	astro-ph/0610026
astro-ph/0401515	astro-ph/0610026
astro-ph/0604484	astro-ph/0610026
astro-ph/0609120	astro-ph/0610026
astro-ph/0511040	astro-ph/0610026
astro-ph/0601672	astro-ph/0610026
astro-ph/0310723	astro-ph/0610026
astro-ph/0412269	astro-ph/0610026
astro-ph/0205544	astro-ph/0610026
astro-ph/0606287	astro-ph/0610026
astro-ph/0004075	astro-ph/0610026
astro-ph/0303009	astro-ph/0610026
astro-ph/0403292	astro-ph/0610026
astro-ph/0504576	astro-ph/0610026
astro-ph/0403664	astro-ph/0610026
astro-ph/0406407	astro-ph/0610026
astro-ph/0406672	astro-ph/0610026
astro-ph/0605313	astro-ph/0610026
astro-ph/0405232	astro-ph/0610026
astro-ph/0501351	astro-ph/0610026
astro-ph/0309191	astro-ph/0610026
astro-ph/0410221	astro-ph/0610026
astro-ph/0605198	astro-ph/0610026
astro-ph/0302291	astro-ph/0610026
astro-ph/0404062	astro-ph/0610026
astro-ph/0511183	astro-ph/0610026
astro-ph/0512586	astro-ph/0610026
astro-ph/9912366	astro-ph/0610026
astro-ph/0401556	astro-ph/0610026
astro-ph/9810431	astro-ph/0610026
astro-ph/0202346	astro-ph/0610026
astro-ph/0207347	astro-ph/0610026
astro-ph/0302209	astro-ph/0610026
astro-ph/0501171	astro-ph/0610026
astro-ph/0512406	astro-ph/0610026
astro-ph/0106079	astro-ph/0610026
astro-ph/0603353	astro-ph/0610026
astro-ph/0403687	astro-ph/0610026
astro-ph/0211522	astro-ph/0610026
astro-ph/0203383	astro-ph/0610026
astro-ph/9812133	astro-ph/0610026
astro-ph/0605683	astro-ph/0610026
astro-ph/0104455	astro-ph/0610026
astro-ph/0407364	astro-ph/0610026
astro-ph/9910097	astro-ph/0610026
astro-ph/0008175	astro-ph/0610026
astro-ph/0503230	astro-ph/0610026
astro-ph/0111325	astro-ph/0610026
astro-ph/0510293	astro-ph/0610026
astro-ph/0404378	astro-ph/0610026
astro-ph/0311364	astro-ph/0610026
astro-ph/9904398	astro-ph/0610026
astro-ph/0609699	astro-ph/0610026
astro-ph/0502032	astro-ph/0610026
astro-ph/0604280	astro-ph/0610026
astro-ph/0305526	astro-ph/0610026
astro-ph/0407432	astro-ph/0610026
astro-ph/0201498	astro-ph/0610026
astro-ph/0511634	astro-ph/0610026
astro-ph/0311622	astro-ph/0610026
astro-ph/9702100	astro-ph/0610026
astro-ph/0310882	astro-ph/0610026
astro-ph/0402512	astro-ph/0610026
astro-ph/0511473	astro-ph/0610026
astro-ph/0510017	astro-ph/0610026
astro-ph/0504586	astro-ph/0610026
astro-ph/0412010	astro-ph/0610026
astro-ph/0002360	astro-ph/0610026
astro-ph/0101354	astro-ph/0610026
astro-ph/0212573	astro-ph/0610026
astro-ph/0210209	astro-ph/0610026
astro-ph/0207517	astro-ph/0610026
astro-ph/0603621	astro-ph/0610026
astro-ph/0109233	astro-ph/0610026
astro-ph/0112221	astro-ph/0610026
astro-ph/0603449	astro-ph/0610026
astro-ph/0208512	astro-ph/0610026
astro-ph/0305197	astro-ph/0610026
astro-ph/0603240	astro-ph/0610026
astro-ph/0411221	astro-ph/0610026
astro-ph/0604051	astro-ph/0610026
astro-ph/0505330	astro-ph/0610026
astro-ph/0312395	astro-ph/0610026
astro-ph/0605366	astro-ph/0610026
astro-ph/0312443	astro-ph/0610026
astro-ph/0605403	astro-ph/0610026
astro-ph/0309368	astro-ph/0610026
astro-ph/0403324	astro-ph/0610026
astro-ph/0609597	astro-ph/0610026
astro-ph/0312192	astro-ph/0610026
astro-ph/0112526	astro-ph/0610026
astro-ph/0105068	astro-ph/0610026
astro-ph/0601389	astro-ph/0610026
astro-ph/0306213	astro-ph/0610272
astro-ph/0605376	astro-ph/0610272
astro-ph/0503071	astro-ph/0610272
astro-ph/0304187	astro-ph/0610402
astro-ph/0601481	astro-ph/0610402
astro-ph/0306509	astro-ph/0610402
astro-ph/0403315	astro-ph/0610402
astro-ph/0510443	astro-ph/0610402
astro-ph/0611750	astro-ph/0610402
astro-ph/0607326	astro-ph/0610402
astro-ph/0606500	astro-ph/0610899
astro-ph/0611240	astro-ph/0610899
astro-ph/0512082	astro-ph/0610306
astro-ph/0605030	astro-ph/0610306
astro-ph/0605686	astro-ph/0610306
astro-ph/0603449	astro-ph/0610306
astro-ph/0511272	astro-ph/0610177
astro-ph/0211620	astro-ph/0610177
astro-ph/0601125	astro-ph/0610177
astro-ph/0511749	astro-ph/0610177
astro-ph/0603738	astro-ph/0610177
astro-ph/0512555	astro-ph/0610177
astro-ph/0303614	astro-ph/0610110
astro-ph/0512195	astro-ph/0610110
astro-ph/0603449	astro-ph/0610110
astro-ph/0603799	astro-ph/0610110
astro-ph/0603756	astro-ph/0610890
astro-ph/0608626	astro-ph/0610182
astro-ph/0410551	astro-ph/0610182
astro-ph/0406133	astro-ph/0610182
astro-ph/0608471	astro-ph/0610526
astro-ph/0606539	astro-ph/0610526
astro-ph/0606277	astro-ph/0610526
astro-ph/0608299	astro-ph/0610370
astro-ph/0602519	astro-ph/0610370
astro-ph/0506370	astro-ph/0610370
astro-ph/0507619	astro-ph/0610370
astro-ph/0512048	astro-ph/0610370
astro-ph/0605688	astro-ph/0610370
astro-ph/0210603	astro-ph/0610064
astro-ph/0306498	astro-ph/0610064
astro-ph/0601271	astro-ph/0610064
astro-ph/0306620	astro-ph/0610064
astro-ph/0610210	astro-ph/0610064
astro-ph/0411220	astro-ph/0610064
astro-ph/0603799	astro-ph/0610064
astro-ph/0512368	astro-ph/0610064
astro-ph/0502578	astro-ph/0610064
astro-ph/0506532	astro-ph/0610064
astro-ph/0504045	astro-ph/0610064
astro-ph/0307055	astro-ph/0610064
astro-ph/0601481	astro-ph/0610064
astro-ph/0509078	astro-ph/0610064
astro-ph/0411463	astro-ph/0610064
astro-ph/0504508	astro-ph/0610064
astro-ph/0506704	astro-ph/0610064
astro-ph/0212141	astro-ph/0610064
astro-ph/0406398	astro-ph/0610064
astro-ph/0009131	astro-ph/0610064
astro-ph/0603580	astro-ph/0610068
astro-ph/0607637	astro-ph/0610676
astro-ph/0608353	astro-ph/0610676
astro-ph/0606360	astro-ph/0610676
astro-ph/0601121	astro-ph/0610676
astro-ph/0607312	astro-ph/0610361
astro-ph/0603450	astro-ph/0610361
astro-ph/0603449	astro-ph/0610361
astro-ph/0606606	astro-ph/0610361
astro-ph/0604217	astro-ph/0610686
astro-ph/0603451	astro-ph/0610686
astro-ph/0603543	astro-ph/0610686
astro-ph/0606458	astro-ph/0610686
astro-ph/0607552	astro-ph/0610686
astro-ph/0603450	astro-ph/0610686
astro-ph/0604553	astro-ph/0610686
astro-ph/0603449	astro-ph/0610686
astro-ph/0512071	astro-ph/0610686
astro-ph/0608091	astro-ph/0610686
astro-ph/9804137	astro-ph/9808084
astro-ph/9811202	astro-ph/9808276
astro-ph/9807140	astro-ph/9808276
astro-ph/9712160	astro-ph/9808196
astro-ph/9803055	astro-ph/9808196
astro-ph/9803177	astro-ph/9808196
astro-ph/9807279	astro-ph/9808196
astro-ph/9806129	astro-ph/9808110
astro-ph/9806116	astro-ph/9808149
astro-ph/9805239	astro-ph/9808149
astro-ph/9806062	astro-ph/9808109
astro-ph/9806317	astro-ph/9808109
astro-ph/9806297	astro-ph/9808109
astro-ph/9808098	astro-ph/9808078
astro-ph/9808106	astro-ph/9808191
astro-ph/9807225	astro-ph/9808320
astro-ph/9806342	astro-ph/9808320
astro-ph/9807050	astro-ph/9808135
astro-ph/9806396	astro-ph/9808022
astro-ph/9611108	astro-ph/9808022
astro-ph/9802179	astro-ph/9808252
astro-ph/9711013	astro-ph/9808252
astro-ph/9711289	astro-ph/9808186
astro-ph/9803058	astro-ph/9808186
astro-ph/9807138	astro-ph/9808193
astro-ph/9806201	astro-ph/9808193
astro-ph/9807199	astro-ph/9808193
astro-ph/9707289	astro-ph/9808170
astro-ph/9602038	astro-ph/9808170
astro-ph/9802311	astro-ph/9808076
astro-ph/9807077	astro-ph/9808076
astro-ph/9802268	astro-ph/9808076
astro-ph/9807341	astro-ph/9808342
astro-ph/9805263	astro-ph/9808342
astro-ph/9807262	astro-ph/9808342
astro-ph/9805222	astro-ph/9808342
astro-ph/9807341	astro-ph/9808017
astro-ph/9806260	astro-ph/9808017
astro-ph/9902047	astro-ph/9808264
astro-ph/9611174	astro-ph/9808264
astro-ph/9708203	astro-ph/9808264
astro-ph/9906421	astro-ph/9808264
astro-ph/9702042	astro-ph/9808264
astro-ph/9805326	astro-ph/9808264
astro-ph/9803090	astro-ph/9808287
astro-ph/9802268	astro-ph/9808287
astro-ph/9805202	astro-ph/9808130
astro-ph/9712184	astro-ph/9808130
astro-ph/9804137	astro-ph/9808243
astro-ph/9806072	astro-ph/9808243
astro-ph/9808084	astro-ph/9808243
astro-ph/9712318	astro-ph/9808243
astro-ph/9803141	astro-ph/9808271
astro-ph/9805127	astro-ph/9808336
astro-ph/9803058	astro-ph/9808032
astro-ph/9807103	astro-ph/9808032
astro-ph/9708117	astro-ph/9808032
astro-ph/9802318	astro-ph/9808209
astro-ph/9802268	astro-ph/9808209
astro-ph/9802121	astro-ph/9808116
astro-ph/9805127	astro-ph/9808116
astro-ph/9803035	astro-ph/9808116
astro-ph/9805221	astro-ph/9808116
astro-ph/9811144	astro-ph/9808099
astro-ph/9707308	astro-ph/9808099
astro-ph/9806205	astro-ph/9808099
astro-ph/9607134	astro-ph/9808064
astro-ph/9806062	astro-ph/9808025
astro-ph/9806061	astro-ph/9808025
astro-ph/9802311	astro-ph/9808025
astro-ph/9801114	astro-ph/9808025
astro-ph/9807140	astro-ph/9808025
astro-ph/9805341	astro-ph/9808007
astro-ph/9808098	astro-ph/9808348
astro-ph/9801320	astro-ph/9808348
astro-ph/9801185	astro-ph/9808348
astro-ph/9804043	astro-ph/9808296
astro-ph/9707338	astro-ph/9808296
astro-ph/9803257	astro-ph/9808079
astro-ph/9805340	astro-ph/9808029
astro-ph/9808098	astro-ph/9808349
astro-ph/9807257	astro-ph/9808142
astro-ph/9704246	astro-ph/9808152
astro-ph/9708128	astro-ph/9808152
astro-ph/9804296	astro-ph/9808106
astro-ph/9806364	astro-ph/9808106
astro-ph/9805222	astro-ph/9808106
astro-ph/9805341	astro-ph/9808106
astro-ph/9807050	astro-ph/9808106
astro-ph/9712252	astro-ph/9808106
astro-ph/9807061	astro-ph/9808106
astro-ph/9806297	astro-ph/9808111
astro-ph/9802064	astro-ph/9808111
astro-ph/9806219	astro-ph/9808111
astro-ph/9708117	astro-ph/9808111
astro-ph/9706232	astro-ph/9808113
astro-ph/9712123	astro-ph/9808113
astro-ph/9806062	astro-ph/9808003
astro-ph/9710340	astro-ph/9808003
astro-ph/9806317	astro-ph/9808003
astro-ph/9802318	astro-ph/9808003
astro-ph/9710003	astro-ph/9808003
astro-ph/9712161	astro-ph/9808003
astro-ph/9807225	astro-ph/9808003
astro-ph/9809122	astro-ph/9808003
astro-ph/9803196	astro-ph/9808161
astro-ph/9901213	astro-ph/9808163
astro-ph/9808235	astro-ph/9808163
astro-ph/9711013	astro-ph/9808075
astro-ph/9702199	astro-ph/9808075
astro-ph/9702097	astro-ph/9808075
astro-ph/9610128	astro-ph/9808075
astro-ph/9709269	astro-ph/9808075
astro-ph/9812172	astro-ph/9901116
astro-ph/9805034	astro-ph/9901116
astro-ph/9810257	astro-ph/9901399
astro-ph/9608131	astro-ph/9901399
astro-ph/9611125	astro-ph/9901399
astro-ph/9609170	astro-ph/9901399
astro-ph/9604166	astro-ph/9901399
astro-ph/9812462	astro-ph/9901399
astro-ph/9609169	astro-ph/9901399
astro-ph/9810446	astro-ph/9901399
astro-ph/9807103	astro-ph/9901399
astro-ph/9803168	astro-ph/9901399
astro-ph/9810480	astro-ph/9901147
astro-ph/9803251	astro-ph/9901029
astro-ph/9809160	astro-ph/9901001
astro-ph/9802109	astro-ph/9901234
astro-ph/9812226	astro-ph/9901234
astro-ph/9803244	astro-ph/9901234
astro-ph/9803058	astro-ph/9901234
astro-ph/9811460	astro-ph/9901234
astro-ph/9802295	astro-ph/9901234
astro-ph/9810169	astro-ph/9901234
astro-ph/9812151	astro-ph/9901237
astro-ph/9808276	astro-ph/9901237
astro-ph/9811202	astro-ph/9901237
astro-ph/9811399	astro-ph/9901237
astro-ph/9812133	astro-ph/9901212
astro-ph/9806185	astro-ph/9901212
astro-ph/9810403	astro-ph/9901212
astro-ph/9810277	astro-ph/9901390
astro-ph/9811268	astro-ph/9901390
astro-ph/9811011	astro-ph/9901390
astro-ph/9812133	astro-ph/9901052
astro-ph/9803244	astro-ph/9901052
astro-ph/9812226	astro-ph/9901052
astro-ph/9811460	astro-ph/9901052
astro-ph/9804285	astro-ph/9901052
astro-ph/9812313	astro-ph/9901052
astro-ph/9709284	astro-ph/9901338
astro-ph/9805341	astro-ph/9901338
astro-ph/9708191	astro-ph/9901240
astro-ph/9809202	astro-ph/9901240
astro-ph/9802268	astro-ph/9901240
astro-ph/9901029	astro-ph/9901240
astro-ph/9901114	astro-ph/9901240
astro-ph/9803251	astro-ph/9901240
astro-ph/9608192	astro-ph/9901012
astro-ph/9802295	astro-ph/9901012
astro-ph/9803168	astro-ph/9901012
astro-ph/9602019	astro-ph/9901012
astro-ph/9508157	astro-ph/9901012
astro-ph/9602020	astro-ph/9901012
astro-ph/9812252	astro-ph/9901372
astro-ph/9901035	astro-ph/9901372
astro-ph/9707285	astro-ph/9901213
astro-ph/9809368	astro-ph/9901213
astro-ph/9801234	astro-ph/9901213
astro-ph/9904390	astro-ph/9901213
astro-ph/9806396	astro-ph/9901113
astro-ph/9812172	astro-ph/9901191
astro-ph/9812009	astro-ph/9901191
astro-ph/9809268	astro-ph/9901191
astro-ph/9807007	astro-ph/9901191
astro-ph/9805090	astro-ph/9901191
astro-ph/9804238	astro-ph/9901191
astro-ph/9809168	astro-ph/9901191
astro-ph/9810203	astro-ph/9901041
astro-ph/9809201	astro-ph/9901041
astro-ph/9809053	astro-ph/9901041
astro-ph/9807206	astro-ph/9901364
astro-ph/9802083	astro-ph/9901364
astro-ph/9811095	astro-ph/9901313
astro-ph/9807177	astro-ph/9901313
astro-ph/9803251	astro-ph/9901313
astro-ph/9812151	astro-ph/9901114
astro-ph/9812443	astro-ph/9901114
astro-ph/9812306	astro-ph/9901114
astro-ph/9811395	astro-ph/9901114
astro-ph/9901240	astro-ph/9901114
astro-ph/9810425	astro-ph/9901114
astro-ph/9805340	astro-ph/9901114
astro-ph/9807070	astro-ph/9901114
astro-ph/9808007	astro-ph/9901072
astro-ph/9805341	astro-ph/9901072
astro-ph/9807295	astro-ph/9901005
astro-ph/9809163	astro-ph/9901005
astro-ph/9811399	astro-ph/9901005
astro-ph/9807336	astro-ph/9901248
astro-ph/9608192	astro-ph/9901013
astro-ph/9802295	astro-ph/9901013
astro-ph/9803168	astro-ph/9901013
astro-ph/9602019	astro-ph/9901013
astro-ph/9508157	astro-ph/9901013
astro-ph/9602020	astro-ph/9901013
astro-ph/9710012	astro-ph/9901363
astro-ph/9710208	astro-ph/9901363
astro-ph/9807341	astro-ph/9901321
astro-ph/9806219	astro-ph/9901321
astro-ph/9811390	astro-ph/9901049
astro-ph/9805252	astro-ph/9901049
astro-ph/9901191	astro-ph/9901287
astro-ph/9807007	astro-ph/9901287
astro-ph/9803058	astro-ph/9901304
astro-ph/9803008	astro-ph/9901304
astro-ph/9809401	astro-ph/9901028
astro-ph/9807019	astro-ph/9901028
astro-ph/9808264	astro-ph/9901028
astro-ph/9811202	astro-ph/9901221
astro-ph/9802109	astro-ph/9901303
astro-ph/9805326	astro-ph/9901303
astro-ph/9805117	astro-ph/9901303
astro-ph/9809201	astro-ph/9901303
astro-ph/9809043	astro-ph/9901303
astro-ph/9712160	astro-ph/9901040
astro-ph/9709066	astro-ph/9901040
astro-ph/9811176	astro-ph/9901040
astro-ph/9702170	astro-ph/9901040
astro-ph/9711095	astro-ph/9901040
astro-ph/9808092	astro-ph/9901035
astro-ph/9810053	astro-ph/9901035
astro-ph/9808121	astro-ph/9901035
astro-ph/9812252	astro-ph/9901035
astro-ph/9812172	astro-ph/9901117
astro-ph/9802243	astro-ph/9901117
astro-ph/9803038	astro-ph/9901117
astro-ph/9807007	astro-ph/9901117
astro-ph/9706185	astro-ph/9901117
astro-ph/9705122	astro-ph/9901117
astro-ph/9711124	astro-ph/9901117
astro-ph/9807113	astro-ph/9901244
astro-ph/9806151	astro-ph/9901244
astro-ph/9811395	astro-ph/9901122
astro-ph/9809168	astro-ph/9901122
astro-ph/9803058	astro-ph/9901357
astro-ph/9708250	astro-ph/9901357
astro-ph/9806062	astro-ph/9901103
astro-ph/9810281	astro-ph/9901103
astro-ph/9806297	astro-ph/9901299
